prb_id,timestamp,resultset.result.rt,asn
31011,2019-10-05 20:25:27,0.922,8881.0
31833,2019-10-05 20:25:17,67.529,29104.0
31833,2019-10-05 20:25:17,66.789,29104.0
32505,2019-10-05 20:25:01,38.277,8400.0
32505,2019-10-05 20:25:01,89.595,8400.0
32658,2019-10-05 20:25:52,40.495,197809.0
32658,2019-10-05 20:25:52,41.084,197809.0
32719,2019-10-05 20:25:39,189.949,13188.0
33676,2019-10-05 20:25:02,208.638,41419.0
33676,2019-10-05 20:25:02,124.554,41419.0
33746,2019-10-05 20:25:34,49.475,39861.0
33746,2019-10-05 20:25:34,41.731,39861.0
4580,2019-10-05 20:25:11,77.154,8881.0
50393,2019-10-05 20:25:53,402.118,812.0
50393,2019-10-05 20:25:53,27.603,812.0
50393,2019-10-05 20:25:53,13.805,812.0
50413,2019-10-05 20:25:14,100.74,49472.0
51094,2019-10-05 20:25:40,230.656,6830.0
51221,2019-10-05 20:25:38,1122.738,4697.0
51221,2019-10-05 20:25:38,2.957,4697.0
51310,2019-10-05 20:25:57,149.391,7018.0
51310,2019-10-05 20:25:57,149.993,7018.0
6226,2019-10-05 20:25:29,1219.496,135150.0
6226,2019-10-05 20:25:29,888.489,135150.0
6226,2019-10-05 20:25:29,1.21,135150.0
6230,2019-10-05 20:25:27,1300.878,38064.0
6230,2019-10-05 20:25:27,647.736,38064.0
6230,2019-10-05 20:25:27,880.677,38064.0
10576,2019-10-05 20:26:30,100.614,7922.0
10576,2019-10-05 20:26:30,113.753,7922.0
10921,2019-10-05 20:26:04,33.275,56656.0
10921,2019-10-05 20:26:04,37.105,56656.0
11849,2019-10-05 20:26:33,79.397,33915.0
11849,2019-10-05 20:26:33,0.645,33915.0
12693,2019-10-05 20:26:48,106.264,20115.0
12823,2019-10-05 20:26:14,160.661,35236.0
12823,2019-10-05 20:26:14,0.843,35236.0
13273,2019-10-05 20:26:45,26.672,43709.0
13273,2019-10-05 20:26:45,26.879,43709.0
1330,2019-10-05 20:26:11,70.983,6830.0
17032,2019-10-05 20:26:09,36.313,12322.0
17032,2019-10-05 20:26:09,27.185,12322.0
17263,2019-10-05 20:26:50,17.508,12322.0
17263,2019-10-05 20:26:50,0.635,12322.0
17533,2019-10-05 20:26:21,38.457,12874.0
17533,2019-10-05 20:26:21,0.795,12874.0
17533,2019-10-05 20:26:21,37.491,12874.0
17536,2019-10-05 20:26:02,53.554,5410.0
17536,2019-10-05 20:26:02,2.753,5410.0
17628,2019-10-05 20:26:11,127.575,9198.0
17920,2019-10-05 20:26:29,8.571,12322.0
17920,2019-10-05 20:26:29,0.379,12322.0
19555,2019-10-05 20:26:40,328.669,7018.0
19615,2019-10-05 20:26:39,76.073,3320.0
19615,2019-10-05 20:26:39,0.886,3320.0
20017,2019-10-05 20:26:42,307.702,6147.0
20017,2019-10-05 20:26:42,418.305,6147.0
20430,2019-10-05 20:26:13,1564.266,59789.0
20430,2019-10-05 20:26:13,2.644,59789.0
20480,2019-10-05 20:26:57,56.495,12322.0
20480,2019-10-05 20:26:57,56.716,12322.0
20480,2019-10-05 20:26:57,36.268,12322.0
21795,2019-10-05 20:26:20,50.087,21246.0
22372,2019-10-05 20:26:15,522.785,12322.0
22372,2019-10-05 20:26:15,87.869,12322.0
22372,2019-10-05 20:26:15,125.269,12322.0
23824,2019-10-05 20:26:54,91.001,3320.0
25915,2019-10-05 20:26:28,37.428,33915.0
25915,2019-10-05 20:26:28,23.791,33915.0
25915,2019-10-05 20:26:28,1759.093,33915.0
26016,2019-10-05 20:26:35,46.762,3265.0
26016,2019-10-05 20:26:35,14.834,3265.0
2639,2019-10-05 20:26:06,66.974,3352.0
28879,2019-10-05 20:26:12,1446.077,9829.0
30745,2019-10-05 20:26:14,93.041,16030.0
3097,2019-10-05 20:26:24,294.385,8319.0
3097,2019-10-05 20:26:24,256.593,8319.0
31156,2019-10-05 20:26:43,208.308,30992.0
31156,2019-10-05 20:26:43,1.182,30992.0
31962,2019-10-05 20:26:38,57.557,13030.0
31962,2019-10-05 20:26:38,3.58,13030.0
31962,2019-10-05 20:26:38,55.191,13030.0
33477,2019-10-05 20:26:16,132.026,21502.0
33477,2019-10-05 20:26:16,207.96,21502.0
33748,2019-10-05 20:26:57,47.102,35348.0
33748,2019-10-05 20:26:57,37.422,35348.0
34010,2019-10-05 20:26:19,105.168,6830.0
34010,2019-10-05 20:26:19,41.96,6830.0
34334,2019-10-05 20:26:04,162.111,20115.0
35705,2019-10-05 20:26:51,1782.713,15557.0
50446,2019-10-05 20:26:05,289.51,63479.0
50472,2019-10-05 20:26:48,34.316,203877.0
50472,2019-10-05 20:26:48,36.122,203877.0
51775,2019-10-05 20:26:38,92.356,35805.0
6321,2019-10-05 20:26:16,80.747,50170.0
6321,2019-10-05 20:26:16,9.669,50170.0
6321,2019-10-05 20:26:16,65.978,50170.0
10462,2019-10-05 20:27:28,101.634,701.0
10501,2019-10-05 20:27:18,140.855,1273.0
10501,2019-10-05 20:27:18,7.699,1273.0
11220,2019-10-05 20:27:31,10.936,3265.0
11220,2019-10-05 20:27:31,0.924,3265.0
12370,2019-10-05 20:27:42,38.511,31012.0
12370,2019-10-05 20:27:42,35.091,31012.0
12370,2019-10-05 20:27:42,9.445,31012.0
12929,2019-10-05 20:27:26,8.424,20712.0
13010,2019-10-05 20:27:58,36.93,9069.0
13010,2019-10-05 20:27:58,41.628,9069.0
13015,2019-10-05 20:27:41,178.267,4788.0
13015,2019-10-05 20:27:41,323.099,4788.0
13837,2019-10-05 20:27:34,36.731,3215.0
14183,2019-10-05 20:27:24,588.208,4773.0
15809,2019-10-05 20:27:08,169.843,8422.0
15809,2019-10-05 20:27:08,2.493,8422.0
20485,2019-10-05 20:27:15,968.013,9269.0
20485,2019-10-05 20:27:15,1037.662,9269.0
21074,2019-10-05 20:27:18,164.869,701.0
21074,2019-10-05 20:27:18,259.817,701.0
21239,2019-10-05 20:27:24,141.15,42673.0
21239,2019-10-05 20:27:24,142.066,42673.0
21239,2019-10-05 20:27:24,66.003,42673.0
2171,2019-10-05 20:27:32,609.748,4764.0
22496,2019-10-05 20:27:21,38.326,3221.0
22496,2019-10-05 20:27:21,207.464,3221.0
22496,2019-10-05 20:27:21,45.569,3221.0
2257,2019-10-05 20:27:14,78.369,42765.0
2257,2019-10-05 20:27:14,90.203,42765.0
2257,2019-10-05 20:27:14,211.308,42765.0
22645,2019-10-05 20:27:45,1453.697,56030.0
22954,2019-10-05 20:27:37,53.456,12322.0
22954,2019-10-05 20:27:37,1.019,12322.0
22979,2019-10-05 20:27:44,21.724,201806.0
22979,2019-10-05 20:27:44,12.012,201806.0
22979,2019-10-05 20:27:44,22.889,201806.0
23071,2019-10-05 20:27:49,37.882,2856.0
23853,2019-10-05 20:27:42,31.268,199554.0
23853,2019-10-05 20:27:42,0.829,199554.0
23853,2019-10-05 20:27:42,7.222,199554.0
25034,2019-10-05 20:27:53,41.364,37705.0
25034,2019-10-05 20:27:53,1.088,37705.0
2699,2019-10-05 20:27:12,38.299,3209.0
27636,2019-10-05 20:27:50,265.832,19182.0
28716,2019-10-05 20:27:22,58.028,5378.0
29718,2019-10-05 20:27:04,27.873,15557.0
29718,2019-10-05 20:27:04,1.606,15557.0
30137,2019-10-05 20:27:58,25.24,3303.0
30490,2019-10-05 20:27:04,43.397,3209.0
30490,2019-10-05 20:27:04,0.692,3209.0
30951,2019-10-05 20:27:52,35.993,12322.0
30951,2019-10-05 20:27:52,0.613,12322.0
31271,2019-10-05 20:27:32,25.103,25596.0
31719,2019-10-05 20:27:58,11.464,12322.0
31719,2019-10-05 20:27:58,0.602,12322.0
32574,2019-10-05 20:27:15,557.732,7922.0
3318,2019-10-05 20:27:46,4667.191,24203.0
33699,2019-10-05 20:27:15,407.519,7922.0
33971,2019-10-05 20:27:10,53.981,12357.0
3620,2019-10-05 20:27:52,372.231,7922.0
3620,2019-10-05 20:27:52,300.532,7922.0
3916,2019-10-05 20:27:13,35.449,60036.0
4481,2019-10-05 20:27:21,31.305,198864.0
4481,2019-10-05 20:27:21,44.304,198864.0
4481,2019-10-05 20:27:21,36.081,198864.0
4616,2019-10-05 20:27:20,24.986,8422.0
4756,2019-10-05 20:27:23,49.154,34574.0
4756,2019-10-05 20:27:23,117.709,34574.0
50426,2019-10-05 20:27:45,223.712,12709.0
50530,2019-10-05 20:27:33,2082.572,25255.0
50614,2019-10-05 20:27:47,67.312,8767.0
51452,2019-10-05 20:27:24,1260.758,6128.0
51828,2019-10-05 20:27:02,129.581,29100.0
6217,2019-10-05 20:27:49,314.258,12812.0
6217,2019-10-05 20:27:49,92.845,12812.0
6217,2019-10-05 20:27:49,85.129,12812.0
6522,2019-10-05 20:27:50,866.58,1403.0
6522,2019-10-05 20:27:50,508.986,1403.0
6522,2019-10-05 20:27:50,85.397,1403.0
705,2019-10-05 20:27:41,141.491,3327.0
705,2019-10-05 20:27:41,123.899,3327.0
10767,2019-10-05 20:28:14,54.881,3303.0
10767,2019-10-05 20:28:14,57.216,3303.0
10782,2019-10-05 20:28:01,15.272,3265.0
10782,2019-10-05 20:28:01,1.044,3265.0
11476,2019-10-05 20:28:51,100.954,50222.0
11476,2019-10-05 20:28:51,36.184,50222.0
12100,2019-10-05 20:28:38,159.435,22773.0
12100,2019-10-05 20:28:38,157.195,22773.0
12100,2019-10-05 20:28:38,0.655,22773.0
12264,2019-10-05 20:28:45,41.361,8881.0
12922,2019-10-05 20:28:30,152.698,8473.0
12922,2019-10-05 20:28:30,0.618,8473.0
14154,2019-10-05 20:28:50,129.926,29518.0
16969,2019-10-05 20:28:03,40.714,3215.0
16969,2019-10-05 20:28:03,0.886,3215.0
17008,2019-10-05 20:28:14,681.593,28573.0
17008,2019-10-05 20:28:14,704.583,28573.0
17008,2019-10-05 20:28:14,666.089,28573.0
17050,2019-10-05 20:28:36,15.353,15598.0
17050,2019-10-05 20:28:36,5.961,15598.0
17942,2019-10-05 20:28:56,368.247,11427.0
17942,2019-10-05 20:28:56,0.55,11427.0
18439,2019-10-05 20:28:33,209.428,20115.0
20019,2019-10-05 20:28:01,303.717,9121.0
20019,2019-10-05 20:28:01,101.012,9121.0
20302,2019-10-05 20:28:13,13.338,206238.0
20302,2019-10-05 20:28:13,9.989,206238.0
20302,2019-10-05 20:28:13,4.886,206238.0
20452,2019-10-05 20:28:43,25.77,559.0
20452,2019-10-05 20:28:43,0.751,559.0
20711,2019-10-05 20:28:30,38.931,34760.0
20711,2019-10-05 20:28:30,39.106,34760.0
20711,2019-10-05 20:28:30,38.615,34760.0
21299,2019-10-05 20:28:30,68.451,197540.0
21299,2019-10-05 20:28:30,47.401,197540.0
22310,2019-10-05 20:28:44,18.28,3320.0
25343,2019-10-05 20:28:07,438.862,24309.0
25343,2019-10-05 20:28:07,0.816,24309.0
26854,2019-10-05 20:28:08,58.126,29695.0
26854,2019-10-05 20:28:08,265.033,29695.0
26945,2019-10-05 20:28:52,218.607,12897.0
2697,2019-10-05 20:28:35,48.135,8447.0
28747,2019-10-05 20:28:02,38.861,8445.0
28747,2019-10-05 20:28:02,0.93,8445.0
29212,2019-10-05 20:28:23,56.96,3320.0
29499,2019-10-05 20:28:17,1557.273,4764.0
30079,2019-10-05 20:28:42,49.717,41722.0
30079,2019-10-05 20:28:42,101.11,41722.0
30079,2019-10-05 20:28:42,51.983,41722.0
30364,2019-10-05 20:28:28,300.924,31037.0
31204,2019-10-05 20:28:34,34.123,197859.0
31204,2019-10-05 20:28:34,37.939,197859.0
32621,2019-10-05 20:28:44,103.928,3215.0
32621,2019-10-05 20:28:44,34.642,3215.0
32621,2019-10-05 20:28:44,15.199,3215.0
33528,2019-10-05 20:28:59,59.276,6724.0
33896,2019-10-05 20:28:07,192.44,9009.0
3450,2019-10-05 20:28:46,270.613,2516.0
35730,2019-10-05 20:28:20,28.02,15435.0
50547,2019-10-05 20:28:20,37.458,6830.0
50547,2019-10-05 20:28:20,43.771,6830.0
51216,2019-10-05 20:28:55,33.098,200761.0
51216,2019-10-05 20:28:55,55.096,200761.0
51216,2019-10-05 20:28:55,55.737,200761.0
51729,2019-10-05 20:28:44,53.537,43019.0
51909,2019-10-05 20:28:22,463.956,22724.0
51909,2019-10-05 20:28:22,900.087,22724.0
6220,2019-10-05 20:28:32,15.59,34106.0
6220,2019-10-05 20:28:32,54.01,34106.0
6220,2019-10-05 20:28:32,29.515,34106.0
6516,2019-10-05 20:28:38,48.759,201126.0
6516,2019-10-05 20:28:38,47.418,201126.0
6516,2019-10-05 20:28:38,48.322,201126.0
11698,2019-10-05 20:29:46,65.792,1103.0
11698,2019-10-05 20:29:46,33.224,1103.0
12214,2019-10-05 20:29:29,3616.892,41095.0
12214,2019-10-05 20:29:29,0.626,41095.0
12461,2019-10-05 20:29:56,34.986,199283.0
12461,2019-10-05 20:29:56,53.31,199283.0
13975,2019-10-05 20:29:11,177.908,25512.0
13975,2019-10-05 20:29:11,0.574,25512.0
14272,2019-10-05 20:29:50,55.152,200964.0
14272,2019-10-05 20:29:50,0.805,200964.0
14272,2019-10-05 20:29:50,0.724,200964.0
17129,2019-10-05 20:29:33,66.048,12322.0
17129,2019-10-05 20:29:33,1.099,12322.0
17846,2019-10-05 20:29:14,69.853,378.0
17846,2019-10-05 20:29:14,69.482,378.0
18733,2019-10-05 20:29:00,192.962,38229.0
18733,2019-10-05 20:29:00,283.022,38229.0
19093,2019-10-05 20:29:50,294.058,31370.0
19093,2019-10-05 20:29:50,218.31,31370.0
19912,2019-10-05 20:29:04,320.32,7922.0
19912,2019-10-05 20:29:04,0.808,7922.0
20577,2019-10-05 20:29:29,21.465,57642.0
20577,2019-10-05 20:29:29,14.363,57642.0
21517,2019-10-05 20:29:31,35.699,3215.0
21926,2019-10-05 20:29:56,87.353,6830.0
2196,2019-10-05 20:29:21,197.855,15844.0
23884,2019-10-05 20:29:11,134.166,12618.0
23884,2019-10-05 20:29:11,135.406,12618.0
25226,2019-10-05 20:29:27,144.991,60162.0
2536,2019-10-05 20:29:29,97.779,3320.0
2536,2019-10-05 20:29:29,29.34,3320.0
26389,2019-10-05 20:29:58,49.303,1759.0
26389,2019-10-05 20:29:58,48.241,1759.0
29154,2019-10-05 20:29:46,114.649,20712.0
29154,2019-10-05 20:29:46,0.942,20712.0
29269,2019-10-05 20:29:24,22.521,5410.0
29439,2019-10-05 20:29:20,158.924,719.0
29439,2019-10-05 20:29:20,161.184,719.0
29887,2019-10-05 20:29:45,30.65,6830.0
29887,2019-10-05 20:29:45,36.218,6830.0
29887,2019-10-05 20:29:45,53.502,6830.0
30333,2019-10-05 20:29:29,898.889,6057.0
30430,2019-10-05 20:29:15,30.194,49375.0
30430,2019-10-05 20:29:15,28.513,49375.0
30430,2019-10-05 20:29:15,2608.849,49375.0
30572,2019-10-05 20:29:58,10.32,1136.0
30714,2019-10-05 20:29:00,22.646,3209.0
31150,2019-10-05 20:29:47,74.578,39150.0
31150,2019-10-05 20:29:47,1677.171,39150.0
31150,2019-10-05 20:29:47,74.449,39150.0
31972,2019-10-05 20:29:39,34.673,31334.0
32498,2019-10-05 20:29:02,11.733,52000.0
32498,2019-10-05 20:29:02,30.844,52000.0
32498,2019-10-05 20:29:02,14.015,52000.0
32861,2019-10-05 20:29:34,213.455,23951.0
32861,2019-10-05 20:29:34,19.498,23951.0
32861,2019-10-05 20:29:34,211.359,23951.0
32959,2019-10-05 20:29:50,583.9,48252.0
32959,2019-10-05 20:29:50,608.398,48252.0
33474,2019-10-05 20:29:34,56.559,3215.0
33474,2019-10-05 20:29:34,0.655,3215.0
33829,2019-10-05 20:29:49,34.346,43382.0
33829,2019-10-05 20:29:49,42.475,43382.0
33829,2019-10-05 20:29:49,34.607,43382.0
4537,2019-10-05 20:29:39,98.166,15516.0
51491,2019-10-05 20:29:36,71.309,42610.0
51491,2019-10-05 20:29:36,68.713,42610.0
51491,2019-10-05 20:29:36,3.364,42610.0
51907,2019-10-05 20:29:41,472.553,7684.0
51907,2019-10-05 20:29:41,474.008,7684.0
51907,2019-10-05 20:29:41,443.581,7684.0
6459,2019-10-05 20:29:47,498.089,49100.0
6459,2019-10-05 20:29:47,179.636,49100.0
6459,2019-10-05 20:29:47,109.967,49100.0
6518,2019-10-05 20:29:57,71.898,51405.0
6518,2019-10-05 20:29:57,19.204,51405.0
10955,2019-10-05 20:30:24,25.323,43557.0
10955,2019-10-05 20:30:24,25.875,43557.0
11226,2019-10-05 20:30:32,99.429,6720.0
11635,2019-10-05 20:30:03,221.547,1241.0
11635,2019-10-05 20:30:03,43.178,1241.0
11635,2019-10-05 20:30:03,326.263,1241.0
12411,2019-10-05 20:30:01,1050.181,134220.0
12411,2019-10-05 20:30:01,1052.629,134220.0
13592,2019-10-05 20:30:20,39.242,16302.0
13592,2019-10-05 20:30:20,0.818,16302.0
15000,2019-10-05 20:30:14,110.653,5466.0
15000,2019-10-05 20:30:14,2.254,5466.0
15523,2019-10-05 20:30:23,45.146,42387.0
16854,2019-10-05 20:30:54,91.465,201285.0
16854,2019-10-05 20:30:54,74.582,201285.0
17230,2019-10-05 20:30:38,133.549,12322.0
17291,2019-10-05 20:30:25,56.341,6830.0
17291,2019-10-05 20:30:25,38.468,6830.0
17291,2019-10-05 20:30:25,178.471,6830.0
18361,2019-10-05 20:30:28,16.757,5466.0
18361,2019-10-05 20:30:28,4.676,5466.0
19179,2019-10-05 20:30:50,14.576,25061.0
19179,2019-10-05 20:30:50,192.38,25061.0
20203,2019-10-05 20:30:26,81.673,15557.0
20206,2019-10-05 20:30:10,10.31,12350.0
20206,2019-10-05 20:30:10,7.497,12350.0
20206,2019-10-05 20:30:10,23.289,12350.0
20279,2019-10-05 20:30:05,599.813,17732.0
20279,2019-10-05 20:30:05,289.134,17732.0
20338,2019-10-05 20:30:19,165.361,48438.0
20338,2019-10-05 20:30:19,57.052,48438.0
20522,2019-10-05 20:30:15,168.482,852.0
20522,2019-10-05 20:30:15,145.241,852.0
20522,2019-10-05 20:30:15,371.114,852.0
22026,2019-10-05 20:30:41,17.808,31493.0
22026,2019-10-05 20:30:41,17.65,31493.0
22952,2019-10-05 20:30:38,56.855,2200.0
24761,2019-10-05 20:30:06,303.418,26592.0
2567,2019-10-05 20:30:10,560.51,7922.0
26169,2019-10-05 20:30:21,62.075,48511.0
26169,2019-10-05 20:30:21,0.707,48511.0
26169,2019-10-05 20:30:21,136.292,48511.0
268,2019-10-05 20:30:54,212.015,3329.0
268,2019-10-05 20:30:54,177.924,3329.0
26837,2019-10-05 20:30:30,910.912,4713.0
26837,2019-10-05 20:30:30,246.161,4713.0
26837,2019-10-05 20:30:30,7.075,4713.0
27355,2019-10-05 20:30:05,227.206,16086.0
27355,2019-10-05 20:30:05,14.647,16086.0
27768,2019-10-05 20:30:26,22.138,2856.0
28594,2019-10-05 20:30:36,14.956,28685.0
28594,2019-10-05 20:30:36,0.759,28685.0
29771,2019-10-05 20:30:40,45.675,3209.0
29771,2019-10-05 20:30:40,204.145,3209.0
29771,2019-10-05 20:30:40,44.914,3209.0
31641,2019-10-05 20:30:32,88.773,3269.0
31881,2019-10-05 20:30:02,28.481,3320.0
32561,2019-10-05 20:30:31,202.058,3265.0
32561,2019-10-05 20:30:31,0.998,3265.0
32720,2019-10-05 20:30:59,17.197,786.0
32720,2019-10-05 20:30:59,45.72,786.0
32818,2019-10-05 20:30:01,68.289,201898.0
33588,2019-10-05 20:30:06,70.084,31242.0
50204,2019-10-05 20:30:35,268.244,4713.0
50527,2019-10-05 20:30:02,1131.754,37468.0
50527,2019-10-05 20:30:02,376.521,37468.0
50527,2019-10-05 20:30:02,976.827,37468.0
51156,2019-10-05 20:30:32,99.925,3320.0
51268,2019-10-05 20:30:59,32.38,6830.0
51268,2019-10-05 20:30:59,25.653,6830.0
51268,2019-10-05 20:30:59,20.604,6830.0
51549,2019-10-05 20:30:50,547.791,46986.0
51549,2019-10-05 20:30:50,43.264,46986.0
10052,2019-10-05 20:31:18,42.503,13246.0
10052,2019-10-05 20:31:18,32.438,13246.0
10052,2019-10-05 20:31:18,29.81,13246.0
10736,2019-10-05 20:31:05,236.021,44395.0
11013,2019-10-05 20:31:03,72.005,50448.0
12651,2019-10-05 20:31:28,375.351,12083.0
12710,2019-10-05 20:31:16,632.116,46375.0
13428,2019-10-05 20:31:12,11.773,58291.0
13428,2019-10-05 20:31:12,14.522,58291.0
13428,2019-10-05 20:31:12,23.382,58291.0
13475,2019-10-05 20:31:18,166.185,3329.0
13475,2019-10-05 20:31:18,15.883,3329.0
13475,2019-10-05 20:31:18,231.787,3329.0
14012,2019-10-05 20:31:55,161.634,8473.0
14875,2019-10-05 20:31:55,29.259,29007.0
14875,2019-10-05 20:31:55,44.445,29007.0
17944,2019-10-05 20:31:59,11.483,205726.0
17944,2019-10-05 20:31:59,14.772,205726.0
17944,2019-10-05 20:31:59,5.687,205726.0
20479,2019-10-05 20:31:35,40.854,786.0
20479,2019-10-05 20:31:35,39.908,786.0
21260,2019-10-05 20:31:53,171.482,60156.0
21260,2019-10-05 20:31:53,167.532,60156.0
22278,2019-10-05 20:31:28,19.987,59455.0
22278,2019-10-05 20:31:28,20.177,59455.0
22278,2019-10-05 20:31:28,35.874,59455.0
22709,2019-10-05 20:31:49,114.87,7922.0
22709,2019-10-05 20:31:49,1.395,7922.0
23411,2019-10-05 20:31:26,802.47,4771.0
2415,2019-10-05 20:31:47,21.087,12333.0
2415,2019-10-05 20:31:47,21.203,12333.0
26912,2019-10-05 20:31:13,1116.694,23655.0
26912,2019-10-05 20:31:13,12.262,23655.0
28695,2019-10-05 20:31:54,460.232,25255.0
31088,2019-10-05 20:31:58,13.67,24951.0
31088,2019-10-05 20:31:58,10.93,24951.0
31614,2019-10-05 20:31:21,48.457,559.0
31614,2019-10-05 20:31:21,0.625,559.0
32106,2019-10-05 20:31:59,157.016,12322.0
32106,2019-10-05 20:31:59,74.637,12322.0
32253,2019-10-05 20:31:35,274.049,8374.0
32394,2019-10-05 20:31:40,155.827,3301.0
32394,2019-10-05 20:31:40,0.982,3301.0
33586,2019-10-05 20:31:26,32.512,56728.0
33586,2019-10-05 20:31:26,21.605,56728.0
33606,2019-10-05 20:31:53,29.032,200031.0
33606,2019-10-05 20:31:53,3097.043,200031.0
35346,2019-10-05 20:31:56,35.429,8612.0
35346,2019-10-05 20:31:56,25.955,8612.0
3635,2019-10-05 20:31:09,148.663,20764.0
3635,2019-10-05 20:31:09,61.497,20764.0
3635,2019-10-05 20:31:09,67.564,20764.0
452,2019-10-05 20:31:32,88.074,13030.0
452,2019-10-05 20:31:32,93.218,13030.0
50208,2019-10-05 20:31:10,105.949,11708.0
50208,2019-10-05 20:31:10,125.891,11708.0
50274,2019-10-05 20:31:22,67.147,9121.0
50274,2019-10-05 20:31:22,66.978,9121.0
50483,2019-10-05 20:31:19,164.319,3243.0
50764,2019-10-05 20:31:17,479.273,47794.0
50764,2019-10-05 20:31:17,326.549,47794.0
50764,2019-10-05 20:31:17,0.879,47794.0
51577,2019-10-05 20:31:11,8.579,15435.0
52143,2019-10-05 20:31:02,476.158,7922.0
52143,2019-10-05 20:31:02,13.154,7922.0
52143,2019-10-05 20:31:02,497.406,7922.0
10565,2019-10-05 20:32:46,502.221,7922.0
11022,2019-10-05 20:32:06,32.847,12322.0
11022,2019-10-05 20:32:06,0.637,12322.0
11158,2019-10-05 20:32:58,46.26,6830.0
11663,2019-10-05 20:32:34,18.52,9031.0
11663,2019-10-05 20:32:34,0.765,9031.0
12576,2019-10-05 20:32:17,2068.391,49029.0
12576,2019-10-05 20:32:17,278.87,49029.0
12576,2019-10-05 20:32:17,146.999,49029.0
13645,2019-10-05 20:32:50,54.005,6848.0
14351,2019-10-05 20:32:08,23.81,20712.0
14351,2019-10-05 20:32:08,21.146,20712.0
15840,2019-10-05 20:32:33,1449.61,18207.0
15840,2019-10-05 20:32:33,1405.049,18207.0
16007,2019-10-05 20:32:18,29.277,15557.0
16007,2019-10-05 20:32:18,28.793,15557.0
16007,2019-10-05 20:32:18,29.25,15557.0
16377,2019-10-05 20:32:20,54.145,6802.0
16377,2019-10-05 20:32:20,50.263,6802.0
16884,2019-10-05 20:32:23,82.058,30722.0
18062,2019-10-05 20:32:46,301.142,209.0
19779,2019-10-05 20:32:22,129.838,9198.0
19786,2019-10-05 20:32:42,29.868,6830.0
19786,2019-10-05 20:32:42,30.629,6830.0
2138,2019-10-05 20:32:56,82.587,20712.0
21832,2019-10-05 20:32:40,10.02,24444.0
22631,2019-10-05 20:32:03,111.127,8430.0
22631,2019-10-05 20:32:03,105.164,8430.0
23083,2019-10-05 20:32:28,157.456,5786.0
23083,2019-10-05 20:32:28,158.624,5786.0
23185,2019-10-05 20:32:44,8.318,12414.0
23185,2019-10-05 20:32:44,3.784,12414.0
23185,2019-10-05 20:32:44,3.842,12414.0
23891,2019-10-05 20:32:25,173.252,13000.0
23891,2019-10-05 20:32:25,158.288,13000.0
24660,2019-10-05 20:32:30,84.011,200981.0
24660,2019-10-05 20:32:30,64.025,200981.0
25982,2019-10-05 20:32:45,269.856,5650.0
26696,2019-10-05 20:32:40,20.134,56478.0
26696,2019-10-05 20:32:40,0.83,56478.0
26696,2019-10-05 20:32:40,1.215,56478.0
26946,2019-10-05 20:32:12,422.193,209.0
26946,2019-10-05 20:32:12,149.631,209.0
27822,2019-10-05 20:32:50,60.221,201014.0
28985,2019-10-05 20:32:35,45.602,15943.0
28985,2019-10-05 20:32:35,0.738,15943.0
29620,2019-10-05 20:32:01,127.218,51728.0
29620,2019-10-05 20:32:01,35.417,51728.0
30335,2019-10-05 20:32:29,33.304,3215.0
30335,2019-10-05 20:32:29,35.404,3215.0
30704,2019-10-05 20:32:01,131.082,29104.0
30704,2019-10-05 20:32:01,131.273,29104.0
30708,2019-10-05 20:32:35,156.899,8881.0
30712,2019-10-05 20:32:05,373.138,9471.0
31910,2019-10-05 20:32:05,132.952,nan
31910,2019-10-05 20:32:05,167.81,nan
3252,2019-10-05 20:32:36,10.663,15038.0
3252,2019-10-05 20:32:36,10.341,15038.0
33020,2019-10-05 20:32:49,39.108,9198.0
33341,2019-10-05 20:32:38,78.65,29580.0
33407,2019-10-05 20:32:23,233.637,13189.0
33407,2019-10-05 20:32:23,0.509,13189.0
4463,2019-10-05 20:32:41,100.493,3320.0
4463,2019-10-05 20:32:41,11.252,3320.0
4599,2019-10-05 20:32:05,571.911,5769.0
50048,2019-10-05 20:32:42,37.533,3320.0
50663,2019-10-05 20:32:04,28.844,8220.0
51863,2019-10-05 20:32:29,106.041,29256.0
51863,2019-10-05 20:32:29,318.719,29256.0
6470,2019-10-05 20:32:09,1805.346,16509.0
6470,2019-10-05 20:32:09,947.916,16509.0
6470,2019-10-05 20:32:09,878.787,16509.0
6531,2019-10-05 20:32:21,163.241,50629.0
6531,2019-10-05 20:32:21,57.68,50629.0
6531,2019-10-05 20:32:21,34.616,50629.0
6561,2019-10-05 20:32:51,75.622,20473.0
6561,2019-10-05 20:32:51,54.314,20473.0
6561,2019-10-05 20:32:51,38.286,20473.0
10647,2019-10-05 20:33:29,185.716,47913.0
10953,2019-10-05 20:33:28,24.825,2856.0
10953,2019-10-05 20:33:28,46.68,2856.0
11296,2019-10-05 20:33:12,28.302,21263.0
11296,2019-10-05 20:33:12,0.946,21263.0
12772,2019-10-05 20:33:44,129.739,199562.0
12772,2019-10-05 20:33:44,2.664,199562.0
12772,2019-10-05 20:33:44,11.256,199562.0
13188,2019-10-05 20:33:58,17.639,13030.0
13188,2019-10-05 20:33:58,0.404,13030.0
13311,2019-10-05 20:33:48,348.997,16409.0
13311,2019-10-05 20:33:48,1.581,16409.0
15618,2019-10-05 20:33:51,250.744,3352.0
15618,2019-10-05 20:33:51,225.275,3352.0
