,prb_id,country_code,asn_v4
19972,30462,DE,3320.0
19973,30463,LT,62179.0
19974,30464,,8708.0
19975,30465,DE,15366.0
19976,30466,,
19977,30467,BE,5432.0
19978,30468,NO,29695.0
19979,30469,BE,12392.0
19980,3047,FR,8218.0
19981,30470,GR,1241.0
19982,30471,NO,2119.0
19983,30472,DE,9145.0
19984,30474,ES,3352.0
19985,30475,NO,2119.0
19986,30476,FR,5410.0
19987,30477,NO,2116.0
19988,30478,IN,17747.0
19989,30479,ES,3352.0
19990,3048,GB,5089.0
19991,30481,SE,39651.0
19992,30482,MC,6758.0
19993,30483,IT,201367.0
19994,30484,RS,8400.0
19995,30485,NO,206557.0
19996,30487,FR,3215.0
19997,30488,IE,6830.0
19998,30489,FR,3215.0
19999,3049,CN,
20000,30490,DE,3209.0
20001,30491,BE,6696.0
20002,30492,BE,64478.0
20003,30493,FR,15557.0
20004,30494,BG,50020.0
20005,30495,LU,6661.0
20006,30496,IT,35612.0
20007,30497,DE,8881.0
20008,30498,BE,35593.0
20009,30499,CH,13030.0
20010,305,IN,24560.0
20011,3050,AZ,
20012,30500,DK,60111.0
20013,30501,GB,34660.0
20014,30502,,
20015,30503,CA,6327.0
20016,30504,DK,3292.0
20017,30506,,
20018,30507,CZ,59970.0
20019,30508,FR,5410.0
20020,30509,US,6128.0
20021,3051,DE,29562.0
20022,30510,BE,5432.0
20023,30511,RU,8470.0
20024,30512,US,22773.0
20025,30513,US,7459.0
20026,30514,IR,44208.0
20027,30515,NL,20559.0
20028,30516,DZ,36947.0
20029,30517,NL,41887.0
20030,30518,,
20031,30519,GB,21472.0
20032,3052,BR,
20033,30520,RU,50596.0
20034,30521,,
20035,30522,US,7922.0
20036,30523,MY,4788.0
20037,30524,AT,8437.0
20038,30525,RU,49140.0
20039,30526,CA,15557.0
20040,30527,NL,1136.0
20041,30528,DO,6400.0
20042,30529,GB,202012.0
20043,3053,RU,24823.0
20044,30530,,
20045,30531,CZ,6830.0
20046,30532,US,7922.0
20047,30533,,
20048,30534,GB,12390.0
20049,30535,,
20050,30536,BE,5432.0
20051,30537,US,7922.0
20052,30538,,
20053,30539,BE,12392.0
20054,3054,AU,38195.0
20055,30540,RU,31036.0
20056,30541,RU,35239.0
20057,30542,GB,5607.0
20058,30543,AU,59324.0
20059,30544,CA,6327.0
20060,30545,,
20061,30546,BE,6848.0
20062,30547,,
20063,30548,NL,50072.0
20064,30549,GB,207080.0
20065,3055,KW,6412.0
20066,30550,RU,49673.0
20067,30552,GE,16010.0
20068,30553,PL,8535.0
20069,30554,BE,6848.0
20070,30556,FR,64444.0
20071,30557,IR,44090.0
20072,30558,NL,
20073,30559,,
20074,3056,NL,
20075,30560,NL,
20076,30561,US,17356.0
20077,30562,CA,577.0
20078,30563,NL,50266.0
20079,30564,GB,9105.0
20080,30566,DE,3320.0
20081,30567,RU,12389.0
20082,30568,RU,12714.0
20083,30569,RU,12714.0
20084,3057,BG,
20085,30570,BE,9031.0
20086,30571,CA,6327.0
20087,30572,NL,1136.0
20088,30573,BE,9031.0
20089,30574,,
20090,30575,CZ,6830.0
20091,30576,CA,40029.0
20092,30577,US,42615.0
20093,30578,JP,2527.0
20094,3058,GB,2856.0
20095,30580,GB,5089.0
20096,30581,,
20097,30582,US,7922.0
20098,30583,US,54858.0
20099,30584,,
20100,30585,US,
20101,30586,AT,12605.0
20102,30587,DO,6400.0
20103,30588,RU,60852.0
20104,30589,FR,3215.0
20105,3059,DE,33873.0
20106,30590,IL,8551.0
20107,30591,,
20108,30592,,
20109,30594,NL,21162.0
20110,30595,US,7018.0
20111,30596,IL,12849.0
20112,30597,BE,43751.0
20113,30598,CA,19016.0
20114,30599,US,5650.0
20115,306,NZ,45131.0
20116,3060,IL,1680.0
20117,30602,GB,203568.0
20118,30603,DK,3292.0
20119,30604,CA,40788.0
20120,30605,CY,35432.0
20121,30606,IR,
20122,30607,PS,9116.0
20123,30608,BY,6697.0
20124,30609,SG,7922.0
20125,30610,RU,60764.0
20126,30611,,
20127,30612,AU,4739.0
20128,30613,BE,5432.0
20129,30614,,12322.0
20130,30615,,
20131,30616,DE,6830.0
20132,30617,DO,6400.0
20133,30618,DE,3320.0
20134,30619,IT,1267.0
20135,3062,CZ,57069.0
20136,30620,,
20137,30621,NL,1136.0
20138,30622,,
20139,30623,IT,203489.0
20140,30624,IT,3269.0
20141,30625,DE,6805.0
20142,30626,DE,3320.0
20143,30627,,
20144,30628,FR,5410.0
20145,30629,,201123.0
20146,3063,AT,34347.0
20147,30630,ID,133802.0
20148,30631,,
20149,30632,DE,44819.0
20150,30634,,
20151,30635,,
20152,30636,SG,133959.0
20153,30637,IT,1267.0
20154,30638,,
20155,30639,IN,17747.0
20156,3064,AT,
20157,30640,,
20158,30641,,
20159,30642,HK,9304.0
20160,30643,FR,42845.0
20161,30644,DE,3320.0
20162,30645,DE,8881.0
20163,30646,,
20164,30647,KZ,48503.0
20165,30648,AL,21183.0
20166,30649,BR,18881.0
20167,3065,HU,6830.0
20168,30650,DE,20880.0
20169,30651,AE,200851.0
20170,30652,,1267.0
20171,30653,DE,3320.0
20172,30654,,
20173,30655,,
20174,30656,AT,200970.0
20175,30657,,
20176,30658,GB,5089.0
20177,30659,BE,6848.0
20178,30660,,
20179,30661,GG,34497.0
20180,30662,,
20181,30663,US,22773.0
20182,30665,,
20183,30666,GB,5089.0
20184,30667,,
20185,30668,MY,4788.0
20186,30669,IN,55824.0
20187,3067,CZ,205619.0
20188,30670,,
20189,30671,,
20190,30672,IT,35193.0
20191,30673,DE,8859.0
20192,30674,FR,35540.0
20193,30675,,
20194,30676,BR,28330.0
20195,30677,TR,12735.0
20196,30678,FR,3215.0
20197,30679,GB,6871.0
20198,3068,DE,3320.0
20199,30680,US,7922.0
20200,30681,RU,48293.0
20201,30682,,
20202,30683,SG,4844.0
20203,30684,AZ,57293.0
20204,30685,DE,3320.0
20205,30686,,
20206,30687,AE,
20207,30688,FR,3215.0
20208,30689,GB,
20209,3069,AZ,
20210,30690,,
20211,30691,NL,33915.0
20212,30692,,
20213,30693,US,701.0
20214,30694,NL,29396.0
20215,30695,AT,8540.0
20216,30696,DE,6830.0
20217,30697,TR,8685.0
20218,30698,ES,208909.0
20219,30699,,
20220,307,US,7922.0
20221,3070,NL,12871.0
20222,30700,CZ,24806.0
20223,30701,,
20224,30702,DK,16095.0
20225,30703,DE,12431.0
20226,30704,FR,29104.0
20227,30705,ES,15704.0
20228,30706,EE,2586.0
20229,30707,FR,39444.0
20230,30708,DE,8881.0
20231,30709,IT,35006.0
20232,3071,US,13576.0
20233,30710,CZ,200844.0
20234,30711,FR,12322.0
20235,30712,PF,9471.0
20236,30713,IT,12874.0
20237,30714,DE,3209.0
20238,30715,DK,3292.0
20239,30716,PT,5516.0
20240,30717,DE,3320.0
20241,30718,MT,15735.0
20242,30719,,
20243,3072,CZ,198977.0
20244,30720,SE,197595.0
20245,30721,FR,24904.0
20246,30722,ES,43578.0
20247,30723,FR,3215.0
20248,30724,CH,31736.0
20249,30725,FR,5410.0
20250,30726,GI,34803.0
20251,30727,BG,8866.0
20252,30728,CH,
20253,30729,DE,3320.0
20254,3073,AZ,
20255,30730,SE,2119.0
20256,30731,FR,39886.0
20257,30732,FR,50628.0
20258,30733,UA,50864.0
20259,30734,IT,8612.0
20260,30735,SE,1653.0
20261,30736,DE,200062.0
20262,30737,NO,201419.0
20263,30738,DE,3320.0
20264,30739,DE,
20265,3074,BG,13124.0
20266,30740,,
20267,30741,RU,8359.0
20268,30742,,
20269,30743,EE,3249.0
20270,30744,IT,30722.0
20271,30745,ES,16030.0
20272,30746,DE,8881.0
20273,30747,CZ,15685.0
20274,30748,CZ,25424.0
20275,3075,DE,8319.0
20276,30750,DK,43557.0
20277,30751,FR,5410.0
20278,30752,NO,2116.0
20279,30753,DE,8365.0
20280,30754,DE,3320.0
20281,30755,DE,205100.0
20282,30756,CH,6830.0
20283,30757,FR,12322.0
20284,30758,CZ,39904.0
20285,30759,DE,3209.0
20286,30760,,
20287,30761,FR,3215.0
20288,30762,PY,23201.0
20289,30763,DE,15366.0
20290,30764,DE,3320.0
20291,30765,AT,8562.0
20292,30766,FI,52056.0
20293,30767,LU,6661.0
20294,30768,PL,12741.0
20295,30769,AT,31510.0
20296,3077,CZ,
20297,30770,IT,3269.0
20298,30771,FR,12322.0
20299,30772,SE,29518.0
20300,30773,SE,8473.0
20301,30774,FR,12322.0
20302,30775,FR,12322.0
20303,30776,PY,
20304,30777,DE,3320.0
20305,30778,,
20306,30779,US,10255.0
20307,3078,,
20308,30780,DE,3333.0
20309,30781,DE,3333.0
20310,30782,,
20311,30783,BH,35457.0
20312,30784,FR,5410.0
20313,30785,RS,207134.0
20314,30786,AT,6830.0
20315,30787,FR,202898.0
20316,30788,,
20317,30789,,
20318,3079,DE,
20319,30790,,
20320,30791,,
20321,30792,,
20322,30793,BE,5432.0
20323,30794,PY,27669.0
20324,30795,DE,43910.0
20325,30796,US,27398.0
20326,30797,US,701.0
20327,30798,PL,30793.0
20328,30799,ES,60273.0
20329,308,DK,3292.0
20330,3080,DE,
20331,30800,DE,6830.0
20332,30801,,
20333,30803,FR,3215.0
20334,30804,,
20335,30807,FR,12322.0
20336,30808,UY,6057.0
20337,30809,US,5650.0
20338,3081,NL,33915.0
20339,30810,DE,6805.0
20340,30811,BO,28024.0
20341,30812,,
20342,30813,DE,3320.0
20343,30815,BR,262968.0
20344,30817,RU,31133.0
20345,30818,,
20346,3082,HU,2547.0
20347,30820,FR,5410.0
20348,30821,GB,5089.0
20349,30822,DE,21473.0
20350,30823,JP,2518.0
20351,30824,FR,5410.0
20352,30825,GR,6799.0
20353,30827,FR,5410.0
20354,30828,DE,6830.0
20355,30829,IT,51300.0
20356,3083,DK,42525.0
20357,30830,UY,6057.0
20358,30831,GT,14754.0
20359,30832,NL,50266.0
20360,30833,DK,204151.0
20361,30834,NL,6830.0
20362,30835,DE,3320.0
20363,30836,GR,6799.0
20364,30837,NL,203815.0
20365,30838,ID,45725.0
20366,30839,FR,8228.0
20367,3084,FR,3215.0
20368,30844,GB,
20369,30845,GB,5089.0
20370,30846,BG,
20371,30847,LT,15440.0
20372,30848,DE,6830.0
20373,30849,CZ,31246.0
20374,3085,PL,12741.0
20375,30851,SE,2119.0
20376,30852,FR,12322.0
20377,30853,DE,3320.0
20378,30854,DE,3333.0
20379,30855,ID,58474.0
20380,30856,GB,13285.0
20381,30859,BG,61996.0
20382,3086,GE,25249.0
20383,30861,ID,45725.0
20384,30862,US,1312.0
20385,30863,RU,12389.0
20386,30864,,
20387,30865,FR,15557.0
20388,30866,RS,199493.0
20389,30867,IN,23860.0
20390,30869,NL,51088.0
20391,3087,FR,3215.0
20392,30871,IL,8551.0
20393,30872,NL,13127.0
20394,30874,US,22773.0
20395,30875,NL,28878.0
20396,30876,US,7922.0
20397,30877,NL,6830.0
20398,3088,NZ,45177.0
20399,30880,DE,3320.0
20400,30881,US,6621.0
20401,30882,ID,7713.0
20402,30883,ID,24523.0
20403,30884,FR,3215.0
20404,30885,GR,5408.0
20405,30886,FR,3215.0
20406,30889,CH,6730.0
20407,30890,GR,6799.0
20408,30891,DE,3320.0
20409,30892,NL,1136.0
20410,30895,GB,2856.0
20411,30896,FR,205147.0
20412,30897,NL,3265.0
20413,30898,BE,5432.0
20414,30899,DE,15943.0
20415,309,NZ,
20416,3090,,
20417,30900,IT,3269.0
20418,30901,FR,57199.0
20419,30902,AT,6830.0
20420,30903,,27800.0
20421,30905,IT,199348.0
20422,30906,US,5650.0
20423,30907,MY,38278.0
20424,30908,,
20425,30909,,3209.0
20426,3091,DE,2857.0
20427,30910,FR,30741.0
20428,30911,NL,3333.0
20429,30914,JP,2527.0
20430,30917,SA,43766.0
20431,30918,SA,43766.0
20432,30919,DE,15943.0
20433,3092,,
20434,30920,FR,12322.0
20435,30921,,
20436,30922,FR,12322.0
20437,30923,AT,51265.0
20438,30924,FR,5410.0
20439,30925,,
20440,30926,SA,
20441,30927,CZ,198657.0
20442,30928,JO,38968.0
20443,30929,TH,134839.0
20444,3093,GB,5089.0
20445,30930,BH,
20446,30931,IE,6830.0
20447,30932,NZ,55561.0
20448,30933,AT,6830.0
20449,30934,,
20450,30935,DE,8881.0
20451,30936,DE,3320.0
20452,30937,DE,201701.0
20453,30938,CH,3303.0
20454,30939,SE,3301.0
20455,3094,GB,28792.0
20456,30940,JP,9824.0
20457,30941,RU,24955.0
20458,30943,HR,5391.0
20459,30944,FR,8228.0
20460,30945,,
20461,30947,CZ,6830.0
20462,30948,BG,48155.0
20463,30949,BG,20750.0
20464,30950,CH,203882.0
20465,30951,FR,12322.0
20466,30952,SA,43766.0
20467,30953,FR,3215.0
20468,30954,,
20469,30955,CZ,29208.0
20470,30956,IT,13113.0
20471,30957,DE,3320.0
20472,30958,DE,3320.0
20473,30959,,
20474,3096,HR,51989.0
20475,30960,FR,3215.0
20476,30961,US,
20477,30962,DE,31334.0
20478,30963,DE,6805.0
20479,30964,FR,12322.0
20480,30966,DE,34928.0
20481,30967,IT,30722.0
20482,30968,,
20483,30969,IT,3269.0
20484,3097,DE,8319.0
20485,30970,DE,6830.0
20486,30971,RU,41733.0
20487,30972,DE,3209.0
20488,30973,FR,12322.0
20489,30974,BE,9031.0
20490,30976,DE,3333.0
20491,30977,MD,204467.0
20492,30978,BE,6848.0
20493,3098,RU,24823.0
20494,30980,IT,3269.0
20495,30981,PL,39375.0
20496,30982,CH,43127.0
20497,30983,RO,8708.0
20498,30984,DE,3320.0
20499,30985,IT,12874.0
20500,30986,SE,45011.0
20501,30987,FR,12322.0
20502,30988,RU,49469.0
20503,30989,FI,49059.0
20504,3099,CZ,47232.0
20505,30990,DE,6830.0
20506,30991,FR,34659.0
20507,30992,IT,12874.0
20508,30996,DE,3209.0
20509,30997,DE,24940.0
20510,30999,DE,
20511,31,NL,
20512,310,RU,44678.0
20513,3100,KZ,
20514,31000,NL,202120.0
20515,31002,ES,12357.0
20516,31004,DE,3320.0
20517,31005,DE,6805.0
20518,31006,LU,197692.0
20519,31009,,
20520,3101,CY,3333.0
20521,31010,,
20522,31011,DE,8881.0
20523,31012,,6866.0
20524,31013,IT,30722.0
20525,31014,FR,5410.0
20526,31015,ES,200434.0
20527,31016,CY,35432.0
20528,31017,IT,12874.0
20529,31018,HU,12301.0
20530,31019,IE,39122.0
20531,3102,GB,6871.0
20532,31020,FR,199758.0
20533,31021,IT,12874.0
20534,31022,DE,3320.0
20535,31023,IT,3269.0
20536,31024,FR,35540.0
20537,31025,FR,12322.0
20538,31026,DE,3320.0
20539,31027,,
20540,31028,IT,12874.0
20541,31029,IT,12874.0
20542,3103,US,14291.0
20543,31030,DE,6830.0
20544,31031,FR,12322.0
20545,31032,ES,52037.0
20546,31033,ES,57365.0
20547,31034,FR,12322.0
20548,31035,,
20549,31036,IT,34606.0
20550,31038,IT,3269.0
20551,31039,AT,28857.0
20552,3104,CZ,6830.0
20553,31040,DE,29670.0
20554,31041,IT,30722.0
20555,31042,KZ,48503.0
20556,31043,HU,47169.0
20557,31044,,
20558,31045,CY,3268.0
20559,31046,DE,3209.0
20560,31047,IT,3269.0
20561,31048,,
20562,31049,,
20563,3105,,
20564,31050,FR,3215.0
20565,31051,CZ,200678.0
20566,31053,IT,3269.0
20567,31054,DE,8422.0
20568,31055,SI,199971.0
20569,31056,DE,3320.0
20570,31057,HU,42864.0
20571,31058,DE,31334.0
20572,31059,PL,43091.0
20573,3106,KZ,8902.0
20574,31060,BE,5432.0
20575,31061,BG,13306.0
20576,31062,HU,42120.0
20577,31063,IT,8612.0
20578,31064,,
20579,31065,SK,42005.0
20580,31066,IT,28929.0
20581,31068,FR,
20582,31070,LU,6661.0
20583,31071,DE,3320.0
20584,31072,IT,30722.0
20585,31073,IT,12874.0
20586,31075,,
20587,31076,FR,3215.0
20588,31077,,
20589,31078,CH,6830.0
20590,31079,IT,30722.0
20591,3108,NL,6830.0
20592,31080,,
20593,31081,NO,29695.0
20594,31082,,
20595,31083,,
20596,31084,,
20597,31085,FR,50234.0
20598,31086,IT,43611.0
20599,31088,CH,24951.0
20600,3109,NL,9143.0
20601,31090,PY,266858.0
20602,31091,HU,43749.0
20603,31092,FR,2072.0
20604,31093,,
20605,31094,CH,3303.0
20606,31095,DE,42596.0
20607,31096,SI,5435.0
20608,31097,ES,60314.0
20609,31098,IT,5602.0
20610,31099,IT,35612.0
20611,311,US,
20612,3110,BE,6848.0
20613,31100,IT,21309.0
20614,31101,IT,30722.0
20615,31102,US,12083.0
20616,31103,IS,15474.0
20617,31104,FI,719.0
20618,31105,,
20619,31106,IT,1267.0
20620,31107,IT,3269.0
20621,31108,,
20622,31109,NL,60558.0
20623,3111,AT,1853.0
20624,31110,US,
20625,31111,JP,59128.0
20626,31112,DE,44974.0
20627,31113,US,7922.0
20628,31114,US,7922.0
20629,31115,,
20630,31116,US,22773.0
20631,31117,PL,29314.0
20632,31118,US,22773.0
20633,31119,,
20634,3112,DE,21263.0
20635,31120,AU,1221.0
20636,31121,US,18516.0
20637,31122,DE,3209.0
20638,31123,IT,12874.0
20639,31124,IT,12874.0
20640,31125,,
20641,31126,PL,5617.0
20642,31127,IT,30722.0
20643,31128,US,11351.0
20644,31129,DE,3209.0
20645,3113,NL,6830.0
20646,31130,OM,28885.0
20647,31131,DE,6830.0
20648,31132,OM,28885.0
20649,31133,BO,6568.0
20650,31134,US,20115.0
20651,31135,US,394065.0
20652,31136,US,7922.0
20653,31137,BO,6568.0
20654,31138,PL,21021.0
20655,31139,CN,56041.0
20656,3114,PL,
20657,31140,US,5089.0
20658,31141,BO,27882.0
20659,31142,US,22773.0
20660,31143,CM,
20661,31144,,
20662,31145,IL,25003.0
20663,31146,,
20664,31147,,
20665,31148,FR,12322.0
20666,31149,DE,201701.0
20667,3115,GR,1241.0
20668,31150,RU,39150.0
20669,31151,,
20670,31152,,
20671,31153,DE,
20672,31154,IT,207013.0
20673,31155,ES,3352.0
20674,31156,CM,30992.0
20675,31157,BO,27882.0
20676,31158,,
20677,31159,IR,42337.0
20678,31160,US,20115.0
20679,31161,,
20680,31162,GB,12576.0
20681,31163,FR,3215.0
20682,31164,BO,6568.0
20683,31165,US,10796.0
20684,31166,NO,2119.0
20685,31167,BO,26210.0
20686,31168,BO,26210.0
20687,31169,US,19108.0
20688,3117,IE,35226.0
20689,31170,PL,5588.0
20690,31171,BE,5432.0
20691,31172,DE,199284.0
20692,31173,BO,6568.0
20693,31174,US,852.0
20694,31175,GB,2856.0
20695,31176,US,7922.0
20696,31177,,
20697,31178,NL,6830.0
20698,31179,NL,33915.0
20699,3118,AT,1853.0
20700,31180,,
20701,31181,US,701.0
20702,31182,,
20703,31183,US,13649.0
20704,31184,,
20705,31185,ES,198479.0
20706,31186,BO,26210.0
20707,31187,IE,
20708,31188,,
20709,31189,,
20710,3119,AT,1853.0
20711,31190,IE,6830.0
20712,31191,DE,3320.0
20713,31192,,
20714,31193,BO,6568.0
20715,31194,FR,199167.0
20716,31195,,
20717,31196,,
20718,31197,KR,17858.0
20719,31198,RU,43667.0
20720,312,GB,
20721,3120,NL,
20722,31200,,8402.0
20723,31201,RU,56535.0
20724,31202,RU,12389.0
20725,31203,ID,38320.0
20726,31204,IT,197859.0
20727,31205,ID,45725.0
20728,31206,RU,35271.0
20729,31207,CA,5769.0
20730,31208,US,199805.0
20731,31209,US,701.0
20732,31210,US,55095.0
20733,31211,NL,25596.0
20734,31212,NL,50266.0
20735,31213,RU,15934.0
20736,31214,,
20737,31215,NL,25596.0
20738,31216,,
20739,31217,IR,62250.0
20740,31218,GB,201739.0
20741,31219,,
20742,31221,,
20743,31222,RU,196797.0
20744,31223,CN,24372.0
20745,31224,US,209.0
20746,31225,RU,201123.0
20747,31226,,
20748,31227,,
20749,31228,NZ,4771.0
20750,31229,,
20751,3123,SI,
20752,31231,RU,44479.0
20753,31232,US,7922.0
20754,31233,AU,4764.0
20755,31234,NZ,135087.0
20756,31235,NL,1136.0
20757,31236,BZ,263824.0
20758,31237,ID,4795.0
20759,31238,,
20760,31239,US,23254.0
20761,3124,NL,33915.0
20762,31240,GB,41495.0
20763,31241,US,7922.0
20764,31242,IN,134053.0
20765,31243,AM,12297.0
20766,31244,SG,55430.0
20767,31245,GR,6799.0
20768,31246,US,11427.0
20769,31247,,
20770,31248,GR,1241.0
20771,31249,AU,
20772,31250,US,174.0
20773,31251,ID,45725.0
20774,31252,IE,6830.0
20775,31253,US,10796.0
20776,31254,AU,133324.0
20777,31255,US,10993.0
20778,31256,AU,55555.0
20779,31257,GR,210312.0
20780,31258,CA,577.0
20781,31259,,
20782,3126,GR,1241.0
20783,31260,,
20784,31261,,
20785,31262,ID,7713.0
20786,31263,RU,31514.0
20787,31264,GI,47448.0
20788,31265,TR,47524.0
20789,31266,AU,7175.0
20790,31267,GB,5607.0
20791,31268,BZ,262239.0
20792,31269,GR,6799.0
20793,3127,DE,
20794,31270,NL,33915.0
20795,31271,NL,25596.0
20796,31272,RU,48223.0
20797,31273,HK,9269.0
20798,31274,GB,12390.0
20799,31275,NL,206238.0
20800,31276,BZ,
20801,31278,,
20802,31279,GR,6799.0
20803,3128,DE,3320.0
20804,31280,US,55095.0
20805,31282,NL,28685.0
20806,31283,IS,12969.0
20807,31284,MY,4788.0
20808,31285,RU,43966.0
20809,31286,AU,
20810,31287,GH,29614.0
20811,31288,NL,6905.0
20812,31289,AU,4764.0
20813,3129,PT,3243.0
20814,31290,,
20815,31291,PK,45595.0
20816,31292,IS,12969.0
20817,31293,US,7922.0
20818,31294,NZ,133187.0
20819,31295,NZ,56304.0
20820,31296,IR,12880.0
20821,31297,GR,5408.0
20822,31298,AU,138466.0
20823,31299,AU,23731.0
20824,3130,NL,12414.0
20825,31300,SA,25019.0
20826,31301,BZ,28094.0
20827,31302,CA,852.0
20828,31303,PE,12252.0
20829,31304,US,5650.0
20830,31305,RU,28812.0
20831,31306,CL,52439.0
20832,3131,PT,2860.0
20833,31310,,
20834,31311,NL,25596.0
20835,31312,,
20836,31313,US,20001.0
20837,31314,IE,6830.0
20838,31315,PK,45773.0
20839,31316,PK,45773.0
20840,31317,US,103.0
20841,31318,US,7922.0
20842,31319,SA,25019.0
20843,3132,AT,1853.0
20844,31321,PK,7590.0
20845,31322,EG,36992.0
20846,31323,DE,3333.0
20847,31324,DE,3333.0
20848,31327,DE,3333.0
20849,31328,,
20850,3133,FR,
20851,31330,US,7922.0
20852,31332,US,4.0
20853,31333,AU,4764.0
20854,31334,CA,577.0
20855,31335,DE,3333.0
20856,31336,,
20857,31337,RE,21351.0
20858,31339,NP,135327.0
20859,3134,AT,1853.0
20860,31340,SA,25019.0
20861,31342,GB,5089.0
20862,31343,MY,4788.0
20863,31344,US,29838.0
20864,31346,RS,51052.0
20865,31347,AU,137576.0
20866,31348,IT,3269.0
20867,31349,NL,1136.0
20868,3135,CZ,6830.0
20869,31350,US,7018.0
20870,31351,PK,45773.0
20871,31352,CH,3333.0
20872,31353,DE,9009.0
20873,31354,SG,4773.0
20874,31355,MX,262913.0
20875,31356,IN,
20876,31359,DE,3333.0
20877,3136,DE,21263.0
20878,31360,DE,3320.0
20879,31361,DE,
20880,31362,CA,577.0
20881,31364,,
20882,31368,SA,48695.0
20883,31369,,
20884,3137,FR,
20885,31370,RE,37002.0
20886,31372,SI,34779.0
20887,31374,DE,3333.0
20888,31375,NL,25596.0
20889,31376,SA,25019.0
20890,31377,,
20891,31378,PK,45595.0
20892,31379,PK,23674.0
20893,3138,AT,1853.0
20894,31382,GB,6871.0
20895,31383,DE,3333.0
20896,31384,PK,24499.0
20897,31385,IL,12849.0
20898,31386,US,46375.0
20899,31389,US,701.0
20900,3139,GB,25310.0
20901,31390,US,7922.0
20902,31393,US,11351.0
20903,31395,DE,3333.0
20904,31397,DE,3333.0
20905,31398,US,11426.0
20906,314,GB,20712.0
20907,3140,FR,49463.0
20908,31400,,
20909,31401,CR,52228.0
20910,31402,,
20911,31403,AR,27790.0
20912,31404,LV,41563.0
20913,31405,FR,3215.0
20914,31407,AR,20207.0
20915,31408,FR,35540.0
20916,31409,GB,13285.0
20917,3141,FR,29169.0
20918,31410,IR,197343.0
20919,31411,RU,201123.0
20920,31413,LU,31334.0
20921,31414,BZ,264663.0
20922,31415,AR,263235.0
20923,31416,CL,61506.0
20924,31417,DO,6400.0
20925,31418,ZA,37680.0
20926,3142,DE,3209.0
20927,31420,AU,9268.0
20928,31421,HN,20299.0
20929,31422,IN,
20930,31423,US,7922.0
20931,31424,AT,8437.0
20932,31425,,
20933,31426,GB,25180.0
20934,31427,ES,204234.0
20935,31428,NL,197985.0
20936,31429,SK,5578.0
20937,3143,,
20938,31430,GB,6717.0
20939,31431,BE,5488.0
20940,31432,,
20941,31433,LV,28843.0
20942,31434,DE,31334.0
20943,31435,CN,4134.0
20944,31436,CA,5769.0
20945,31437,GB,
20946,31438,TH,133481.0
20947,31439,FR,3215.0
20948,3144,NL,33915.0
20949,31440,GB,6871.0
20950,31441,NL,15542.0
20951,31442,CH,6730.0
20952,31443,GB,31472.0
20953,31444,GB,5089.0
20954,31445,,
20955,31446,BR,264498.0
20956,31447,,
20957,31448,ZA,2018.0
20958,31449,PA,11556.0
20959,3145,FR,49463.0
20960,31450,CR,262197.0
20961,31451,FR,3333.0
20962,31452,CY,35432.0
20963,31453,CL,7418.0
20964,31454,CA,577.0
20965,31455,CA,40788.0
20966,31457,TR,9121.0
20967,31458,AR,
20968,31459,UA,48330.0
20969,3146,DE,3320.0
20970,31460,PL,5617.0
20971,31461,BR,262394.0
20972,31462,KH,134708.0
20973,31463,RU,48858.0
20974,31464,ES,6739.0
20975,31465,BE,6848.0
20976,31466,FR,47891.0
20977,31467,,
20978,31468,RU,206012.0
20979,31469,ES,47683.0
20980,3147,GB,56478.0
20981,31470,,
20982,31471,AR,7303.0
20983,31472,,
20984,31473,CZ,6830.0
20985,31474,FR,3215.0
20986,31475,NL,1140.0
20987,31476,AU,134743.0
20988,31477,,
20989,31479,RU,31240.0
20990,3148,NL,1136.0
20991,31480,BZ,263824.0
20992,31481,CH,6772.0
20993,31482,ES,199434.0
20994,31483,ZA,2018.0
20995,31484,,
20996,31486,,
20997,31487,DE,6830.0
20998,31488,BZ,265826.0
20999,31489,PL,21021.0
21000,31490,GB,5089.0
21001,31491,GB,13037.0
21002,31492,US,30325.0
21003,31493,NL,3265.0
21004,31494,DE,6830.0
21005,31495,AL,39611.0
21006,31496,FR,12322.0
21007,31497,FR,199712.0
21008,31499,CR,11830.0
21009,315,US,160.0
21010,3150,DE,6805.0
21011,31500,CH,34781.0
21012,31501,PL,197848.0
21013,31502,PL,43171.0
21014,31503,FR,3215.0
21015,31504,FR,199571.0
21016,31505,ZA,37611.0
21017,31506,DE,3320.0
21018,31507,PL,42490.0
21019,31508,DE,3320.0
21020,31509,DE,16202.0
21021,3151,CH,13030.0
21022,31510,GE,203448.0
21023,31511,GB,6871.0
21024,31512,DE,34156.0
21025,31513,FR,12322.0
21026,31515,US,20115.0
21027,31516,IT,21176.0
21028,31517,FR,12322.0
21029,31518,PL,197979.0
21030,31519,US,6128.0
21031,3152,CN,
21032,31520,DE,3320.0
21033,31521,FR,12322.0
21034,31522,FR,15557.0
21035,31523,ZA,36982.0
21036,31524,FR,3215.0
21037,31525,FR,12322.0
21038,31526,,
21039,31527,FR,5410.0
21040,31528,DE,3333.0
21041,31529,DE,49009.0
21042,3153,NL,33915.0
21043,31530,AT,6830.0
21044,31531,CZ,6830.0
21045,31532,DE,
21046,31533,FR,3215.0
21047,31534,GB,5089.0
21048,31535,CH,29691.0
21049,31536,US,7922.0
21050,31537,CA,6327.0
21051,31538,,
21052,31539,FR,3215.0
